Timestamp,ServerID,RackID,DataCentreZone,UserID,WorkType,user_session_duration_s,user_request_count,user_payload_size_mb,user_cpu_cores_used,user_gpu_memory_used_gb,user_ram_used_gb,user_disk_io_mbps,user_power_draw_w,user_cpu_contribution_pct,user_gpu_contribution_pct,user_heat_contribution_pct,inlet_temp_c,outlet_temp_c,hotspot_temp_c,cooling_capacity_pct,airflow_rate_cfm,ambient_temp_c,humidity_pct,rolling_avg_temp_15m_c,thermal_spike_label
2024-07-16 07:41:00,SRV-0153,RACK-015,Zone-D,USR-02611,stream,1326.7,770,93.5,46.25,10.1,58.73,37.2,603.8,36.133,12.625,12.076,26.42,42.76,59.16,73.8,2725.3,24.98,51.1,64.31,False
2024-07-16 08:07:00,SRV-0104,RACK-003,Zone-B,USR-01815,ML-training,8980.0,9,821.8,87.53,66.86,190.49,138.0,1260.9,68.383,83.575,25.218,25.19,46.2,89.92,41.4,1782.5,25.39,53.4,71.01,True
2024-07-16 08:34:00,SRV-0075,RACK-029,Zone-C,USR-00234,batch,2897.7,89,203.9,27.54,11.73,53.63,120.2,409.3,21.516,14.663,8.186,26.48,44.46,65.78,64.8,2249.6,23.61,50.6,68.34,False
2024-07-16 09:00:00,SRV-0128,RACK-021,Zone-D,USR-02074,batch,4499.2,73,275.1,60.89,18.75,100.65,1649.0,740.1,47.57,23.438,14.802,25.76,46.96,79.0,54.4,2331.2,25.55,51.8,71.51,True
2024-07-16 09:26:00,SRV-0199,RACK-002,Zone-D,USR-02432,analytics,3137.9,135,117.2,37.56,0.0,28.61,462.3,375.2,29.344,0.0,7.504,26.65,35.91,49.12,92.0,2951.7,28.59,47.6,68.6,False
2024-07-16 09:53:00,SRV-0154,RACK-006,Zone-A,USR-04489,data-pipeline,5170.2,45,98.8,32.67,9.8,274.46,194.1,495.2,25.523,12.25,9.904,24.44,41.68,63.57,78.7,2649.7,25.12,47.1,69.48,False
2024-07-16 10:19:00,SRV-0056,RACK-031,Zone-C,USR-00462,data-pipeline,3340.3,46,769.6,19.84,6.35,308.74,866.4,395.4,15.5,7.938,7.908,26.12,37.45,54.5,77.4,2897.6,24.17,53.5,62.39,False
2024-07-16 10:45:00,SRV-0022,RACK-024,Zone-D,USR-01752,ML-training,5581.4,12,174.8,54.61,38.03,128.91,394.7,789.6,42.664,47.538,15.792,23.31,43.26,68.27,67.6,2317.3,25.41,48.5,62.89,False
2024-07-16 11:12:00,SRV-0089,RACK-040,Zone-A,USR-00839,inference,211.9,5004,8.0,31.91,32.73,28.38,1.0,533.0,24.93,40.912,10.66,25.27,40.07,72.83,63.1,2383.1,26.54,51.1,61.66,True
2024-07-16 11:38:00,SRV-0019,RACK-017,Zone-B,USR-03210,ML-training,4087.1,17,1387.4,74.74,50.66,166.71,568.5,1016.6,58.391,63.325,20.332,25.6,50.62,79.4,57.7,2093.7,25.09,53.1,67.71,False
2024-07-16 12:04:00,SRV-0159,RACK-005,Zone-C,USR-02785,batch,4670.7,78,515.5,26.18,15.44,101.31,526.0,382.7,20.453,19.3,7.654,24.92,40.83,60.85,58.4,2478.6,26.32,50.9,67.17,False
2024-07-16 12:31:00,SRV-0026,RACK-002,Zone-A,USR-04206,web,72.7,1960,12.91,11.68,8.41,16.92,27.6,194.7,9.125,10.512,3.894,24.94,38.5,66.95,68.4,2430.3,26.59,52.7,69.66,False
2024-07-16 12:57:00,SRV-0170,RACK-012,Zone-C,USR-01352,data-pipeline,6724.8,41,993.1,44.98,3.73,163.39,478.7,525.9,35.141,4.662,10.518,25.78,45.27,59.3,76.8,2514.5,26.21,47.4,67.87,False
2024-07-16 13:24:00,SRV-0169,RACK-005,Zone-D,USR-00206,batch,2872.3,85,15.3,19.73,9.28,83.77,199.7,329.1,15.414,11.6,6.582,24.64,40.02,61.94,72.0,2465.2,26.08,51.0,65.69,False
2024-07-16 13:50:00,SRV-0023,RACK-042,Zone-A,USR-01095,data-pipeline,6494.4,44,1268.9,31.85,0.0,199.09,742.9,355.3,24.883,0.0,7.106,24.34,39.2,60.02,77.2,2749.0,28.86,53.5,61.81,False
2024-07-16 14:16:00,SRV-0047,RACK-041,Zone-B,USR-04306,inference,185.7,5027,3.639,45.78,46.89,15.7,17.2,732.3,35.766,58.612,14.646,26.54,46.53,86.77,49.9,2086.4,26.47,50.3,67.0,True
2024-07-16 14:43:00,SRV-0013,RACK-020,Zone-B,USR-00185,analytics,2628.6,126,21.7,46.71,5.56,32.52,41.4,518.7,36.492,6.95,10.374,25.99,42.66,53.82,77.8,2697.6,25.02,54.7,64.37,False
2024-07-16 15:09:00,SRV-0066,RACK-008,Zone-A,USR-02793,ML-training,7350.3,12,144.4,47.82,49.58,188.19,115.1,791.1,37.359,61.975,15.822,24.85,46.16,71.88,61.4,2358.3,27.34,53.8,66.89,False
2024-07-16 15:35:00,SRV-0194,RACK-001,Zone-A,USR-04987,web,277.0,1944,7.38,20.47,4.47,16.76,21.8,258.1,15.992,5.587,5.162,27.53,44.93,59.4,70.7,2649.2,25.09,47.5,66.38,False
2024-07-16 16:02:00,SRV-0144,RACK-006,Zone-C,USR-04495,batch,3807.9,83,673.0,30.09,17.77,58.09,299.4,473.7,23.508,22.212,9.474,25.54,41.83,60.59,68.8,2535.0,25.28,46.5,66.49,False
2024-07-16 16:28:00,SRV-0073,RACK-011,Zone-A,USR-02730,analytics,1886.4,109,107.5,31.2,20.48,15.49,99.9,408.0,24.375,25.6,8.16,26.6,42.14,62.23,71.2,2571.1,26.7,52.5,61.58,True
2024-07-16 16:54:00,SRV-0156,RACK-003,Zone-C,USR-00314,analytics,1323.1,118,176.3,21.52,11.87,51.87,223.3,346.3,16.812,14.837,6.926,26.97,42.73,55.15,77.3,2876.6,27.19,50.7,61.85,False
2024-07-16 17:21:00,SRV-0077,RACK-031,Zone-D,USR-00228,ML-training,8903.6,20,347.6,84.69,37.41,112.8,12.2,1031.3,66.164,46.762,20.626,24.16,48.0,74.27,61.7,2163.6,23.47,44.6,62.33,False
2024-07-16 17:47:00,SRV-0163,RACK-028,Zone-A,USR-03094,analytics,2816.6,115,79.2,27.21,3.58,31.35,667.9,359.2,21.258,4.475,7.184,27.55,44.81,62.43,70.8,2737.6,27.78,47.9,62.93,False
2024-07-16 18:13:00,SRV-0169,RACK-047,Zone-D,USR-03958,web,451.2,2026,7.22,10.78,0.0,14.48,45.3,202.6,8.422,0.0,4.052,26.38,38.58,62.45,70.0,2498.1,25.08,51.7,63.31,False
2024-07-16 18:40:00,SRV-0031,RACK-043,Zone-B,USR-04096,data-pipeline,7246.7,35,172.0,22.01,0.0,288.46,386.4,337.1,17.195,0.0,6.742,24.56,41.21,52.42,85.8,2800.8,25.09,49.4,61.34,False
2024-07-16 19:06:00,SRV-0085,RACK-005,Zone-C,USR-02740,inference,10.0,5042,2.245,10.4,22.34,27.54,40.7,285.6,8.125,27.925,5.712,27.0,41.02,54.57,73.9,2926.1,23.66,49.4,61.23,False
2024-07-16 19:32:00,SRV-0160,RACK-026,Zone-C,USR-00927,stream,1175.4,780,104.3,18.89,4.83,37.44,78.3,328.8,14.758,6.038,6.576,25.21,40.73,60.54,81.0,2725.2,26.3,49.3,58.48,False
2024-07-16 19:59:00,SRV-0182,RACK-016,Zone-B,USR-03337,ETL,1499.6,56,557.1,45.28,7.39,62.58,426.3,549.7,35.375,9.238,10.994,27.0,42.88,68.36,71.8,2565.3,23.05,47.3,59.67,False
2024-07-16 20:25:00,SRV-0200,RACK-031,Zone-D,USR-03122,analytics,2916.4,108,33.5,0.5,10.21,49.83,101.8,167.6,0.391,12.763,3.352,26.76,38.73,56.67,75.5,2828.3,25.99,54.1,58.51,False
2024-07-16 20:52:00,SRV-0059,RACK-028,Zone-C,USR-02109,ETL,2319.1,70,114.4,26.71,2.44,65.36,971.6,407.3,20.867,3.05,8.146,26.8,42.71,65.99,75.1,2599.7,27.66,47.6,61.23,False
2024-07-16 21:18:00,SRV-0041,RACK-007,Zone-B,USR-02356,inference,229.4,5136,6.031,4.55,36.72,28.06,46.6,342.8,3.555,45.9,6.856,25.68,37.31,57.03,72.2,2523.1,24.71,49.4,61.72,False
2024-07-16 21:44:00,SRV-0112,RACK-038,Zone-B,USR-00537,stream,1899.8,790,41.7,10.31,4.15,51.68,162.4,158.5,8.055,5.188,3.17,26.1,38.78,59.21,71.3,2500.7,26.8,48.2,61.45,False
2024-07-16 22:11:00,SRV-0194,RACK-009,Zone-B,USR-04171,batch,4483.5,76,267.3,25.22,14.79,95.83,395.2,388.7,19.703,18.487,7.774,29.56,42.13,60.44,62.4,2578.2,25.31,51.1,59.87,False
2024-07-16 22:37:00,SRV-0096,RACK-039,Zone-A,USR-01442,web,235.2,2085,5.33,7.7,2.94,17.31,28.7,186.3,6.016,3.675,3.726,24.88,38.17,54.36,83.1,2769.2,23.09,42.2,59.41,False
2024-07-16 23:03:00,SRV-0182,RACK-035,Zone-D,USR-03400,ETL,4580.6,60,184.7,49.43,11.13,29.31,156.5,643.1,38.617,13.912,12.862,26.12,44.42,77.58,57.1,2280.0,25.36,44.7,61.72,True
2024-07-16 23:30:00,SRV-0168,RACK-043,Zone-B,USR-03353,ML-training,6990.7,12,202.4,73.06,75.59,210.57,134.5,1099.9,57.078,94.488,21.998,26.2,47.55,78.74,60.5,2062.4,24.91,48.4,66.07,False
2024-07-16 23:56:00,SRV-0122,RACK-027,Zone-D,USR-03147,web,222.9,1983,6.35,8.29,0.0,17.82,20.6,143.6,6.477,0.0,2.872,25.05,39.16,60.75,75.7,2620.3,26.53,48.1,66.37,False
2024-07-17 00:22:00,SRV-0156,RACK-012,Zone-C,USR-00609,stream,1178.8,802,16.0,17.22,6.45,12.35,630.1,261.0,13.453,8.062,5.22,24.0,39.84,54.05,80.6,2639.1,23.6,45.0,65.1,False
2024-07-17 00:49:00,SRV-0165,RACK-025,Zone-A,USR-00612,data-pipeline,810.5,39,223.0,28.14,0.0,231.87,315.3,381.9,21.984,0.0,7.638,25.46,41.34,56.95,75.9,2732.4,24.9,46.3,65.61,False
2024-07-17 01:15:00,SRV-0105,RACK-043,Zone-B,USR-01021,inference,147.2,5018,2.321,32.13,19.78,8.26,1.0,512.6,25.102,24.725,10.252,25.77,46.77,64.96,70.7,2470.7,22.57,49.6,63.09,False
2024-07-17 01:41:00,SRV-0193,RACK-029,Zone-B,USR-04881,web,335.2,2041,10.52,13.86,0.0,23.55,51.8,252.6,10.828,0.0,5.052,26.72,39.52,55.32,88.9,2933.6,24.79,50.8,58.41,False
2024-07-17 02:08:00,SRV-0074,RACK-031,Zone-B,USR-00241,stream,2489.7,829,106.7,44.09,4.21,21.78,137.1,486.6,34.445,5.262,9.732,25.5,45.02,63.01,68.0,2543.7,24.19,46.0,58.86,False
2024-07-17 02:34:00,SRV-0183,RACK-034,Zone-C,USR-02053,inference,156.4,5061,4.142,24.58,32.59,57.42,39.8,481.0,19.203,40.738,9.62,26.8,44.25,72.16,60.2,2423.7,23.96,48.8,62.48,False
2024-07-17 03:00:00,SRV-0132,RACK-033,Zone-A,USR-01603,ETL,2335.2,42,329.1,53.41,8.92,83.83,195.9,586.2,41.727,11.15,11.724,26.63,46.17,69.15,66.5,2483.4,24.2,41.6,64.92,True
2024-07-17 03:27:00,SRV-0099,RACK-027,Zone-D,USR-02405,ML-training,4725.7,22,188.7,68.16,45.98,177.69,162.8,902.6,53.25,57.475,18.052,24.88,43.26,65.87,72.3,2529.9,23.71,48.0,65.1,False
2024-07-17 03:53:00,SRV-0126,RACK-002,Zone-D,USR-04490,data-pipeline,6641.3,44,333.8,37.41,2.72,60.22,1259.3,516.3,29.227,3.4,10.326,24.82,40.74,58.25,74.5,2942.1,24.36,44.5,65.69,False
2024-07-17 04:20:00,SRV-0138,RACK-014,Zone-D,USR-01415,batch,2283.6,89,115.8,54.63,16.26,117.89,413.3,660.5,42.68,20.325,13.21,25.58,45.57,59.56,75.3,2715.6,23.86,48.2,65.0,False
2024-07-17 04:46:00,SRV-0175,RACK-013,Zone-D,USR-00369,ML-training,8655.0,15,164.4,72.18,40.46,130.03,90.1,957.4,56.391,50.575,19.148,24.2,44.39,72.49,64.1,2426.6,22.69,46.7,65.06,False
2024-07-17 05:12:00,SRV-0075,RACK-024,Zone-D,USR-02077,inference,259.8,5028,3.365,18.21,19.14,33.24,19.1,408.4,14.227,23.925,8.168,25.04,47.26,71.42,57.7,2335.8,22.21,51.7,65.52,False
2024-07-17 05:39:00,SRV-0014,RACK-005,Zone-D,USR-01447,inference,258.7,5046,3.445,43.18,42.84,3.14,42.5,676.3,33.734,53.55,13.526,24.24,42.25,81.2,44.6,2091.0,23.41,47.4,68.58,True
2024-07-17 06:05:00,SRV-0038,RACK-034,Zone-D,USR-00009,batch,4108.9,90,83.5,29.03,22.24,60.3,244.1,472.2,22.68,27.8,9.444,23.96,43.66,71.09,65.8,2324.2,23.68,54.0,71.15,True
2024-07-17 06:31:00,SRV-0140,RACK-023,Zone-A,USR-03517,inference,243.0,4974,2.018,0.5,19.02,38.57,42.1,175.9,0.391,23.775,3.518,22.2,38.68,53.8,82.1,2767.3,19.65,48.0,70.0,False
2024-07-17 06:58:00,SRV-0045,RACK-019,Zone-A,USR-04430,inference,264.5,5007,2.322,15.33,31.09,32.2,19.8,354.9,11.977,38.862,7.098,25.07,40.03,53.69,76.8,2661.4,24.18,43.3,66.24,False
2024-07-17 07:24:00,SRV-0145,RACK-030,Zone-C,USR-02278,analytics,2198.8,121,96.2,23.19,12.7,49.39,280.7,336.5,18.117,15.875,6.73,25.66,39.09,56.95,77.8,2959.4,27.46,49.3,63.35,False
2024-07-17 07:50:00,SRV-0163,RACK-049,Zone-B,USR-00393,ML-training,7971.8,10,322.5,59.48,60.25,125.16,538.5,925.6,46.469,75.312,18.512,26.83,47.39,77.06,54.7,2104.3,25.19,47.4,62.52,False
2024-07-17 08:17:00,SRV-0194,RACK-043,Zone-A,USR-01852,analytics,3362.0,120,142.4,37.65,11.14,55.81,54.1,491.4,29.414,13.925,9.828,23.3,43.7,59.85,77.1,2852.8,23.9,42.0,60.27,False
2024-07-17 08:43:00,SRV-0075,RACK-016,Zone-B,USR-00779,ETL,2903.9,69,981.5,36.72,4.25,163.59,241.1,486.3,28.688,5.312,9.726,27.35,44.71,63.03,68.3,2518.2,22.93,43.1,62.12,False
2024-07-17 09:09:00,SRV-0169,RACK-050,Zone-C,USR-03432,analytics,782.9,128,65.3,45.94,6.87,70.44,86.8,516.5,35.891,8.588,10.33,23.9,40.18,58.1,75.6,2814.3,20.65,41.3,63.0,False
2024-07-17 09:36:00,SRV-0195,RACK-040,Zone-A,USR-01699,stream,993.8,813,47.8,32.08,8.99,30.61,104.3,374.8,25.062,11.238,7.496,27.19,41.32,61.32,80.0,2668.0,24.53,47.0,63.87,False
2024-07-17 10:02:00,SRV-0029,RACK-034,Zone-C,USR-03255,web,393.1,2001,4.01,2.46,1.76,27.15,17.4,149.5,1.922,2.2,2.99,27.4,35.91,47.55,90.8,3124.1,23.83,42.6,57.97,False
2024-07-17 10:28:00,SRV-0018,RACK-049,Zone-A,USR-04483,ETL,3355.6,61,518.5,48.37,2.95,109.99,1261.9,594.1,37.789,3.688,11.882,25.56,43.36,63.03,68.3,2624.6,23.84,43.9,58.61,False
2024-07-17 10:55:00,SRV-0020,RACK-011,Zone-A,USR-03272,web,103.9,2062,19.91,17.68,0.0,5.8,11.1,204.3,13.812,0.0,4.086,26.64,41.48,61.46,75.4,2750.6,24.64,47.4,58.29,False
2024-07-17 11:21:00,SRV-0014,RACK-014,Zone-D,USR-03253,data-pipeline,2744.5,43,344.4,46.64,9.09,270.69,470.1,585.7,36.438,11.362,11.714,25.52,47.08,64.72,67.8,2600.4,24.45,47.0,59.62,False
2024-07-17 11:48:00,SRV-0162,RACK-048,Zone-B,USR-03612,ML-training,5791.1,16,581.7,87.22,45.39,98.37,413.1,1057.9,68.141,56.738,21.158,23.26,48.22,70.87,58.4,2337.1,22.19,50.7,61.53,False
2024-07-17 12:14:00,SRV-0177,RACK-047,Zone-C,USR-02613,ML-training,5303.5,20,103.6,59.06,50.95,133.09,334.7,886.5,46.141,63.688,17.73,26.43,46.81,86.76,45.3,2139.5,22.76,46.8,69.37,True
2024-07-17 12:40:00,SRV-0054,RACK-015,Zone-D,USR-01846,stream,2355.4,779,19.1,38.08,0.8,20.5,89.0,450.7,29.75,1.0,9.014,25.31,44.88,62.37,71.3,2717.2,23.57,47.5,69.24,False
2024-07-17 13:07:00,SRV-0031,RACK-035,Zone-A,USR-03509,ML-training,9103.2,14,645.5,65.85,53.49,124.1,799.0,946.6,51.445,66.862,18.932,26.9,51.23,76.14,50.1,2005.6,24.03,46.9,72.17,True
2024-07-17 13:33:00,SRV-0058,RACK-007,Zone-A,USR-03893,stream,2641.0,821,18.6,17.99,1.11,43.17,107.6,299.4,14.055,1.388,5.988,25.0,41.86,60.89,71.0,2633.1,24.05,47.6,71.41,False
2024-07-17 13:59:00,SRV-0104,RACK-029,Zone-C,USR-03112,inference,211.5,5013,4.878,0.5,14.31,33.39,52.2,174.9,0.391,17.888,3.498,25.08,35.45,54.05,82.8,2948.0,24.05,46.3,68.04,True
2024-07-17 14:26:00,SRV-0170,RACK-044,Zone-B,USR-04318,stream,549.6,840,38.6,21.92,4.4,26.81,56.2,329.2,17.125,5.5,6.584,26.38,38.81,59.88,73.0,2489.3,23.29,46.0,62.67,False
2024-07-17 14:52:00,SRV-0186,RACK-022,Zone-C,USR-01867,stream,2276.3,789,12.8,6.21,4.41,37.1,79.2,157.6,4.852,5.512,3.152,26.03,40.22,56.06,75.2,2959.4,24.86,47.0,61.4,False
2024-07-17 15:18:00,SRV-0128,RACK-023,Zone-A,USR-01053,data-pipeline,6398.6,36,987.7,41.27,2.94,223.02,754.6,554.6,32.242,3.675,11.092,25.9,39.96,58.54,74.6,2757.4,21.84,50.0,57.88,False
2024-07-17 15:45:00,SRV-0158,RACK-024,Zone-D,USR-00927,ML-training,6693.4,17,31.2,39.7,48.64,181.78,1579.6,758.5,31.016,60.8,15.17,26.6,50.03,73.46,57.8,2171.8,23.29,43.2,60.4,False
2024-07-17 16:11:00,SRV-0025,RACK-035,Zone-C,USR-03773,data-pipeline,4218.9,28,705.6,22.59,0.58,165.26,740.0,386.9,17.648,0.725,7.738,25.29,38.07,52.65,83.7,2913.3,24.57,42.1,60.12,False
2024-07-17 16:37:00,SRV-0191,RACK-010,Zone-D,USR-03043,analytics,2163.1,104,79.4,6.77,11.55,26.59,136.8,197.3,5.289,14.438,3.946,26.44,42.38,61.01,68.6,2871.7,20.93,48.8,60.34,False
2024-07-17 17:04:00,SRV-0019,RACK-008,Zone-B,USR-04226,ML-training,5322.6,16,180.5,48.53,61.51,63.36,553.4,835.5,37.914,76.888,16.71,25.07,46.94,79.46,49.7,2169.3,22.64,46.1,65.02,False
2024-07-17 17:30:00,SRV-0200,RACK-048,Zone-B,USR-02096,ML-training,4581.6,15,477.8,85.08,48.57,217.5,99.7,1116.6,66.469,60.713,22.332,25.6,47.77,74.85,55.3,2188.2,21.74,46.0,68.29,False
2024-07-17 17:56:00,SRV-0136,RACK-048,Zone-D,USR-03841,ML-training,7778.8,17,354.9,89.33,70.25,135.06,108.9,1201.9,69.789,87.812,24.038,24.31,49.62,84.01,46.6,2047.5,21.54,44.7,70.4,False
2024-07-17 18:23:00,SRV-0003,RACK-012,Zone-B,USR-00827,ETL,4050.2,57,229.2,47.72,0.66,100.11,181.7,543.2,37.281,0.825,10.864,24.5,43.24,61.42,76.1,2833.7,21.52,44.0,72.15,False
2024-07-17 18:49:00,SRV-0195,RACK-029,Zone-D,USR-03488,ML-training,3748.3,15,199.5,48.3,47.95,173.79,422.9,764.2,37.734,59.938,15.284,24.64,43.04,65.22,74.4,2344.9,20.48,44.9,72.99,False
2024-07-17 19:16:00,SRV-0086,RACK-029,Zone-D,USR-04696,inference,287.0,4925,8.0,41.86,34.27,29.0,121.7,650.7,32.703,42.838,13.014,26.06,43.85,78.25,62.4,2192.8,23.8,40.3,72.75,True
2024-07-17 19:42:00,SRV-0145,RACK-023,Zone-D,USR-00770,stream,2916.8,811,20.1,26.75,3.04,21.32,15.7,368.4,20.898,3.8,7.368,26.28,40.01,52.67,79.6,2874.4,23.5,44.4,68.31,False
2024-07-17 20:08:00,SRV-0142,RACK-026,Zone-B,USR-03971,batch,4329.9,77,411.1,50.11,15.5,95.98,447.9,663.2,39.148,19.375,13.264,25.57,47.28,73.65,60.5,2226.9,21.46,43.6,66.24,False
2024-07-17 20:35:00,SRV-0009,RACK-037,Zone-D,USR-00457,web,340.5,1898,6.54,28.41,6.51,21.39,1.0,368.5,22.195,8.138,7.37,22.85,41.35,73.41,56.9,2454.7,18.9,44.9,68.64,False
2024-07-17 21:01:00,SRV-0190,RACK-032,Zone-B,USR-01073,stream,718.5,798,42.8,30.34,4.84,24.41,74.8,389.2,23.703,6.05,7.784,26.1,46.79,55.93,80.6,2713.6,21.62,39.9,66.78,False
2024-07-17 21:27:00,SRV-0094,RACK-038,Zone-D,USR-02776,batch,2377.8,94,126.2,43.08,5.34,55.62,60.1,492.0,33.656,6.675,9.84,24.31,41.8,57.41,80.5,2935.0,22.3,44.4,62.61,False
2024-07-17 21:54:00,SRV-0149,RACK-006,Zone-D,USR-04631,batch,4005.1,67,525.8,53.71,16.34,50.39,629.6,624.6,41.961,20.425,12.492,25.35,43.13,63.6,74.5,2596.8,24.41,39.1,64.8,False
2024-07-17 22:20:00,SRV-0165,RACK-008,Zone-B,USR-02484,web,311.8,1992,6.62,9.44,0.0,1.23,13.8,175.7,7.375,0.0,3.514,23.75,36.27,48.7,88.3,2924.7,21.53,37.1,59.81,False
2024-07-17 22:46:00,SRV-0139,RACK-017,Zone-D,USR-02299,ML-training,6612.3,13,581.4,50.46,56.75,154.97,107.0,847.7,39.422,70.938,16.954,25.29,43.96,73.58,60.9,2538.8,23.84,44.6,59.84,False
2024-07-17 23:13:00,SRV-0020,RACK-012,Zone-D,USR-02972,data-pipeline,3223.0,43,459.3,39.82,10.73,134.81,274.0,526.0,31.109,13.412,10.52,21.77,44.13,74.81,55.2,2059.0,21.62,44.2,63.62,True
2024-07-17 23:39:00,SRV-0035,RACK-022,Zone-B,USR-03930,analytics,2478.5,129,62.2,24.94,14.9,56.54,60.5,378.5,19.484,18.625,7.57,26.19,42.72,62.38,67.9,2669.7,23.23,39.8,64.61,False
2024-07-18 00:05:00,SRV-0053,RACK-014,Zone-A,USR-04401,ML-training,6817.0,19,477.8,64.93,71.85,180.2,337.2,1039.7,50.727,89.812,20.794,26.02,51.87,95.0,45.5,1840.6,23.59,41.5,70.89,True
2024-07-18 00:32:00,SRV-0175,RACK-034,Zone-C,USR-01643,web,211.6,2099,3.27,5.66,0.0,14.33,77.5,155.3,4.422,0.0,3.106,26.8,36.94,51.6,83.1,3112.6,23.25,44.9,71.47,False
2024-07-18 00:58:00,SRV-0110,RACK-019,Zone-B,USR-01018,analytics,2252.6,124,42.8,7.32,13.96,27.04,107.2,209.7,5.719,17.45,4.194,25.36,43.63,62.74,71.8,2666.8,20.94,42.6,69.31,False
2024-07-18 01:24:00,SRV-0180,RACK-006,Zone-D,USR-04043,data-pipeline,3789.9,43,1704.6,26.67,0.0,186.38,152.5,367.2,20.836,0.0,7.344,25.57,39.18,57.82,79.1,2950.4,21.83,44.5,65.91,False
2024-07-18 01:51:00,SRV-0136,RACK-018,Zone-C,USR-01464,ML-training,7486.5,13,51.1,54.25,51.71,107.61,104.4,844.8,42.383,64.638,16.896,26.59,48.22,77.85,51.9,2212.1,23.26,44.3,69.0,False
2024-07-18 02:17:00,SRV-0004,RACK-036,Zone-C,USR-01512,web,347.6,1980,7.61,4.67,4.87,4.87,23.6,146.5,3.648,6.087,2.93,25.03,36.27,55.94,75.2,2708.3,20.01,44.4,61.19,False
2024-07-18 02:44:00,SRV-0155,RACK-037,Zone-D,USR-03474,inference,230.6,5045,3.756,6.48,34.08,20.85,43.5,287.8,5.062,42.6,5.756,26.83,45.89,64.74,67.9,2552.7,22.93,45.3,63.82,False
2024-07-18 03:10:00,SRV-0172,RACK-038,Zone-D,USR-04472,batch,4217.6,85,314.3,25.84,0.69,69.97,273.3,318.7,20.188,0.862,6.374,24.33,40.52,55.37,78.3,2768.9,19.93,47.9,62.34,False
2024-07-18 03:36:00,SRV-0168,RACK-015,Zone-A,USR-03639,batch,4045.1,73,290.6,51.9,7.87,35.19,306.4,592.5,40.547,9.838,11.85,25.29,45.82,75.58,62.8,2183.0,19.72,37.8,65.9,True
2024-07-18 04:03:00,SRV-0102,RACK-038,Zone-D,USR-01722,web,43.1,1996,9.82,31.14,9.66,7.79,29.3,382.2,24.328,12.075,7.644,23.94,38.27,72.01,64.8,2482.7,20.95,43.7,64.73,True
2024-07-18 04:29:00,SRV-0047,RACK-040,Zone-C,USR-00687,data-pipeline,4335.0,36,357.5,34.15,6.79,230.02,536.2,487.2,26.68,8.488,9.744,26.1,44.06,70.55,64.2,2439.1,20.72,43.0,67.65,False
2024-07-18 04:55:00,SRV-0094,RACK-009,Zone-D,USR-04467,stream,2408.0,831,71.8,21.41,10.31,20.31,38.0,324.6,16.727,12.888,6.492,25.8,40.07,60.54,75.7,2739.5,22.02,44.1,66.81,True
2024-07-18 05:22:00,SRV-0172,RACK-006,Zone-C,USR-03484,web,328.3,1998,4.32,10.25,0.0,14.12,16.8,129.2,8.008,0.0,2.584,25.24,36.35,54.44,80.9,2759.7,22.15,36.5,66.62,False
2024-07-18 05:48:00,SRV-0048,RACK-002,Zone-B,USR-04251,analytics,3041.2,126,109.4,58.12,0.0,87.57,130.5,573.0,45.406,0.0,11.46,25.59,38.3,57.36,74.8,2557.9,21.85,50.3,62.98,False
2024-07-18 06:14:00,SRV-0091,RACK-016,Zone-B,USR-03633,batch,3307.3,72,238.8,27.93,20.54,34.63,83.1,440.3,21.82,25.675,8.806,23.68,45.96,67.72,63.2,2597.7,20.27,44.7,62.12,False
2024-07-18 06:41:00,SRV-0180,RACK-001,Zone-C,USR-04778,data-pipeline,4741.6,37,449.7,30.51,11.44,189.26,381.3,465.0,23.836,14.3,9.3,25.94,42.08,60.99,82.7,2786.7,23.56,36.3,60.21,True
2024-07-18 07:07:00,SRV-0084,RACK-030,Zone-B,USR-03278,ETL,3350.2,77,402.9,42.71,13.91,152.0,405.9,517.1,33.367,17.388,10.342,22.17,44.29,74.33,60.6,2391.8,21.84,43.3,62.97,True
2024-07-18 07:33:00,SRV-0068,RACK-048,Zone-A,USR-03940,analytics,2919.6,119,63.9,19.22,0.0,77.23,293.6,317.5,15.016,0.0,6.35,25.62,40.27,56.88,78.0,2920.3,23.14,39.1,63.46,False
2024-07-18 08:00:00,SRV-0139,RACK-033,Zone-C,USR-02945,analytics,1336.5,140,265.0,27.65,9.41,59.22,199.5,367.5,21.602,11.763,7.35,25.53,43.17,56.76,76.5,2746.0,18.31,43.7,63.34,False
2024-07-18 08:26:00,SRV-0125,RACK-001,Zone-C,USR-03500,analytics,2361.3,112,149.8,27.58,8.86,38.33,373.1,364.7,21.547,11.075,7.294,23.13,38.87,59.74,72.5,2877.0,22.55,41.8,61.74,False
2024-07-18 08:52:00,SRV-0073,RACK-039,Zone-D,USR-02919,batch,3674.0,91,42.4,45.52,14.95,108.08,218.0,571.3,35.562,18.688,11.426,23.97,45.57,77.98,55.2,2235.1,20.89,41.3,65.14,True
2024-07-18 09:19:00,SRV-0004,RACK-016,Zone-A,USR-01445,inference,122.3,4997,3.945,36.42,62.18,28.33,33.7,741.6,28.453,77.725,14.832,25.33,47.6,83.96,51.2,2167.5,22.89,39.3,67.06,True
